pairIndex,type,appid,name,rankAcceptance,rankFiltered,acceptanceScore,totalEnglishReviews,reviewId,language,review,isPositive,voted_up,timestamp_created,timestamp_updated,authorSteamId,playtime_forever,playtime_last_two_weeks,received_for_free,written_during_early_access,steam_purchase,comment_count,votes_up,votes_funny,weighted_vote_score,charLen,lengthBucket,sampleIndexWithinApp
2,top,250460,Bridge Constructor,7780,5,5.653208,916,7842025,english,"Small, nice game for the constructing-obsessed, LEGO people, but buy it only in a bundle or in a sale.",1,True,1385812283,1385812283,76561198055778112,135,0,False,False,False,0,44,1,0.5874989032745361,102,medium,1
2,top,250460,Bridge Constructor,7780,5,5.653208,916,8335658,english,"I Cant Load it!!!!
",1,True,1388156663,1388156663,76561198107857016,914,0,False,False,True,0,0,0,0.4466295838356018,19,short,2
2,top,250460,Bridge Constructor,7780,5,5.653208,916,8391021,english,"Strangely addictive, especially if you are an engineering-type.

The puzzle difficulty can be a bit all over the place, but the more difficult bridges are very rewarding when solved :-)",1,True,1388307589,1388307589,76561197970819202,1140,0,False,False,True,0,0,0,0.496141105890274,185,long,3
2,top,250460,Bridge Constructor,7780,5,5.653208,916,8838323,english,"Its a bridge constructor game. Sure, its probably one of the best if not the best but it really isn't worth the price if you ask me. It has almost no replay value. If you wanna blow your money and like games like these, then go ahead. Otherwise, just forget about this game.",0,False,1390632282,1390632282,76561198076707171,412,0,False,False,True,0,10,0,0.5083691477775573,274,medium,4
2,top,250460,Bridge Constructor,7780,5,5.653208,916,8953905,english,Great game. Get it if you like building or like making cars fly of a bridge.,1,True,1391369239,1391369239,76561198076492774,901,0,False,False,True,0,0,0,0.5,76,medium,5
2,top,250460,Bridge Constructor,7780,5,5.653208,916,9250834,english,"Physics games are always fun, and this one is no exception. Watching the trucks drive carelessly over your ""I-never-thought-it-would-hold"" creations is engrossing!

I'm not sure it's worth the full price, but at 3€ it's a no brainer!",1,True,1393278068,1393278068,76561197971458955,229,0,False,False,True,0,0,0,0.5,233,long,6
2,top,250460,Bridge Constructor,7780,5,5.653208,916,9275906,english,"Awesome and very addicting. Lots of fun, and can be easy at times, but also very hard. Definitly worth it.",1,True,1393472024,1393472024,76561198086558001,65,0,False,False,True,0,0,0,0.5,106,medium,7
2,top,250460,Bridge Constructor,7780,5,5.653208,916,9309601,english,This game sucks. =\,0,False,1393709427,1393709427,76561198023556813,175,0,False,False,True,2,1,0,0.5,19,short,8
2,top,250460,Bridge Constructor,7780,5,5.653208,916,9501082,english,This game is quite awesome. I cant wait to get another copy on sale.,1,True,1394980717,1394980717,76561198060839240,1879,0,False,False,True,0,0,0,0.5,68,medium,9
2,top,250460,Bridge Constructor,7780,5,5.653208,916,9659506,english,"On the surface, this game appears to be shovelware. Half-finished collision boxes and clipart menu graphics leave a bad first impression, but play into it a bit, and at its core are a collection of solid and well thought-out physics puzzles.

My main problem with the game is that the physics are not consistent, which can be a severe detriment to a puzzle game (See Bad Rats), but here it doesn't seem to be a problem at all unless you're going for the ""Your bridge broke but you still made it"" achievement.

I was surprised by the creativity of the puzzles. The first bridge that gives you a ""Checkpoint"", or a location your vehicles must drive through before reaching the goal, places the checkpoint almost directly below the starting location, forcing you to think up some insane motocross ramp to reach it safely. And it only gets wackier from there.

Overall a thoroughly enjoyable puzzle game, if you like that sort of thing, with only a few problems that almost never seem to get in the way of gameplay.",1,True,1396069667,1396069667,76561198025599858,249,0,False,False,True,0,4,0,0.5751113295555114,1011,long,10
